player_id,player_name,minutes_played,Interrupting,goals_added_total,xpass_completion_percentage,Fouling,Receiving,Dribbling,Shooting,attempted_passes,season_name,xassists,xgoals,Passing
0Oq6lyNdM6,Wil Trapp,95,-0.0038,-0.026499999999999996,0.8471000000000001,-0.046900000000000004,0.0187,-0.0161,0.0,55,2022,0.0,0.0,0.0216
0Oq6lyNdM6,Wil Trapp,69,0.1514,0.20800000000000002,0.809,0.0006000000000000001,0.0085,0.0097,0.0,26,2022,0.0,0.0,0.0378
0Oq6lyNdM6,Wil Trapp,96,-0.0412,0.16799999999999998,0.8202,-0.0021000000000000003,0.0059,0.0665,0.0,59,2022,0.0206,0.1327,0.1389
0Oq6lyNdM6,Wil Trapp,85,0.0779,0.09780000000000001,0.8515,-0.0059,-0.0261,0.0018000000000000002,0.0,54,2022,0.0303,0.0,0.050100000000000006
0Oq6lyNdM6,Wil Trapp,99,0.0523,0.2911,0.8668,-0.0007,0.0063,0.0135,0.0694,53,2022,0.0,0.0,0.15030000000000002
0Oq6lyNdM6,Wil Trapp,79,0.0216,0.27040000000000003,0.7809,0.0051,0.0068000000000000005,0.0112,0.0339,42,2022,0.0,0.0,0.1918
0Oq6lyNdM6,Wil Trapp,104,0.046200000000000005,0.0921,0.884,-0.0028,0.0066,0.0181,0.0,50,2022,0.0,0.0,0.024
0Oq6lyNdM6,Wil Trapp,95,0.0067,0.0201,0.8517,0.0,0.0029000000000000002,-0.0044,0.0126,54,2022,0.0346,0.0,0.0023
0Oq6lyNdM6,Wil Trapp,96,0.0805,-0.10290000000000003,0.8523000000000001,-0.2544,0.0029000000000000002,0.0199,0.0,55,2022,0.0,0.0246,0.0482
0Oq6lyNdM6,Wil Trapp,86,0.1052,0.101,0.8867,0.0,0.010400000000000001,-0.015700000000000002,0.0,35,2022,0.038,0.0196,0.0011
0Oq6lyNdM6,Wil Trapp,68,0.0287,0.1427,0.8535,-0.0021000000000000003,0.012400000000000001,0.0327,0.0074,26,2022,0.017,0.0,0.0636
0Oq6lyNdM6,Wil Trapp,97,0.0143,0.1798,0.8632000000000001,-0.0033,0.0017000000000000001,0.0224,0.0,52,2022,0.0,0.0177,0.1447
0Oq6lyNdM6,Wil Trapp,99,0.0095,0.22610000000000002,0.8349000000000001,0.0045000000000000005,0.0027,0.0281,0.0551,55,2022,0.0,0.0,0.1262
0Oq6lyNdM6,Wil Trapp,99,0.0006000000000000001,0.11910000000000001,0.8974000000000001,-0.0151,0.008400000000000001,0.0236,0.0,47,2022,0.030500000000000003,0.0,0.10160000000000001
0Oq6lyNdM6,Wil Trapp,84,0.3039,0.4298,0.8347,0.016900000000000002,0.0057,0.0238,0.0,37,2022,0.0,0.0,0.0795
0Oq6lyNdM6,Wil Trapp,83,-0.027700000000000002,-0.014899999999999997,0.8008000000000001,-0.035,0.0064,0.0056,0.028200000000000003,38,2022,0.0,0.0,0.0076
0Oq6lyNdM6,Wil Trapp,97,0.2599,0.29190000000000005,0.8853000000000001,-0.0328,0.0024000000000000002,0.0076,0.0164,80,2022,0.040400000000000005,0.0,0.038400000000000004
0Oq6lyNdM6,Wil Trapp,97,0.0339,0.14880000000000002,0.8128000000000001,0.0002,0.013300000000000001,0.0262,0.0,58,2022,0.0,0.0795,0.0752
0Oq6lyNdM6,Wil Trapp,96,0.0589,0.027299999999999998,0.8475,0.0,0.0051,-0.0223,0.0,64,2022,0.0,0.0,-0.014400000000000001
0Oq6lyNdM6,Wil Trapp,80,0.0509,0.22040000000000004,0.8011,0.0022,0.0037,0.038200000000000005,0.0002,35,2022,0.0687,0.031400000000000004,0.1252
0Oq6lyNdM6,Wil Trapp,98,-0.1173,-0.0348,0.8276,0.0047,0.0064,0.006900000000000001,0.0,48,2022,0.1589,0.0,0.0645
0Oq6lyNdM6,Wil Trapp,132,0.0357,0.0943,0.8124,-0.0252,0.0091,0.0108,0.0,63,2022,0.0,0.0155,0.0639
0Oq6lyNdM6,Wil Trapp,100,0.1029,0.0689,0.7931,-0.0239,0.0004,0.0013000000000000002,0.0,39,2022,0.020900000000000002,0.0,-0.0118
0Oq6lyNdM6,Wil Trapp,99,0.0031000000000000003,0.1705,0.7894,0.0013000000000000002,0.0033,0.034800000000000005,0.0,44,2022,0.0,0.0,0.128
0Oq6lyNdM6,Wil Trapp,67,0.1279,0.01679999999999998,0.6916,-0.25880000000000003,0.0085,0.0218,0.0085,30,2023,0.0,0.0,0.10890000000000001
0Oq6lyNdM6,Wil Trapp,95,0.078,0.1252,0.7978000000000001,0.0018000000000000002,0.007200000000000001,-0.008,0.0,55,2023,0.055600000000000004,0.0,0.046200000000000005
0Oq6lyNdM6,Wil Trapp,100,0.0771,0.1587,0.8385,0.0009000000000000001,0.008,0.030500000000000003,0.0,33,2023,0.6666000000000001,0.0451,0.0422
0Oq6lyNdM6,Wil Trapp,97,0.10060000000000001,0.2916,0.8411000000000001,0.0,0.0117,0.0341,0.007500000000000001,56,2023,0.1879,0.0687,0.13770000000000002
0Oq6lyNdM6,Wil Trapp,99,0.161,0.261,0.8233,0.0018000000000000002,0.0188,0.0213,0.0,45,2023,0.1022,0.0244,0.058100000000000006
