player_id,minutes_played,xgoals,goals,season_name
0x5gXlrq7O,32,0.0,0,2019
0x5gXlrq7O,72,0.0506,0,2019
0x5gXlrq7O,90,0.0545,0,2019
0x5gXlrq7O,66,0.10350000000000001,0,2019
0x5gXlrq7O,38,0.0,0,2019
0x5gXlrq7O,68,0.13720000000000002,0,2019
0x5gXlrq7O,102,0.1631,0,2019
0x5gXlrq7O,73,0.028900000000000002,0,2019
0x5gXlrq7O,76,0.37170000000000003,0,2019
0x5gXlrq7O,103,0.0,0,2019
0x5gXlrq7O,98,0.0489,0,2019
0x5gXlrq7O,93,0.0,0,2019
0x5gXlrq7O,70,0.0594,0,2019
0x5gXlrq7O,64,0.017400000000000002,0,2019
0x5gXlrq7O,47,0.0,0,2020
0x5gXlrq7O,62,0.0,0,2020
0x5gXlrq7O,109,0.06760000000000001,0,2020
0x5gXlrq7O,86,0.3216,0,2020
0x5gXlrq7O,62,0.1019,0,2020
0x5gXlrq7O,80,0.0978,0,2020
0x5gXlrq7O,50,0.2426,1,2020
0x5gXlrq7O,30,0.21230000000000002,0,2020
0x5gXlrq7O,98,0.3554,1,2020
0x5gXlrq7O,37,0.0,0,2020
0x5gXlrq7O,49,0.031100000000000003,0,2020
0x5gXlrq7O,87,0.0782,0,2020
0x5gXlrq7O,95,0.0094,0,2020
0x5gXlrq7O,77,0.0324,0,2020
0x5gXlrq7O,104,0.0952,0,2020
0x5gXlrq7O,98,0.08360000000000001,0,2020
0x5gXlrq7O,96,0.2144,1,2020
0x5gXlrq7O,73,0.44480000000000003,0,2020
0x5gXlrq7O,35,0.0,0,2021
0x5gXlrq7O,102,0.0,0,2021
0x5gXlrq7O,82,0.1542,0,2021
0x5gXlrq7O,101,0.0125,0,2021
0x5gXlrq7O,50,0.0,0,2021
0x5gXlrq7O,98,0.0,0,2021
0x5gXlrq7O,68,0.3844,0,2021
0x5gXlrq7O,82,0.0223,0,2021
0x5gXlrq7O,97,0.0364,0,2021
0x5gXlrq7O,97,0.0,0,2021
0x5gXlrq7O,57,0.0,0,2021
0x5gXlrq7O,84,0.0,0,2021
0x5gXlrq7O,99,0.0,0,2021
0x5gXlrq7O,87,0.019,0,2021
0x5gXlrq7O,99,0.0412,0,2021
0x5gXlrq7O,39,0.0775,0,2021
0x5gXlrq7O,90,0.2359,0,2021
0x5gXlrq7O,79,0.11380000000000001,0,2021
0x5gXlrq7O,92,0.122,0,2021
0x5gXlrq7O,76,0.0178,0,2021
